formula type family aaltaf/finite aaltaf/finite:result black/semidec black/semidec:result black/finite black/finite:result ltl2sat/default ltl2sat/default:result ltlf2asp/default ltlf2asp/default:result
ours/activitylog_uci_detailed_weekends_234_64_1.ltlf ours activitylog_uci_detailed_weekends_234_64_1.ltlf 13.554 SAT 4.475 SAT 23.080 SAT 27.411 SAT 2.209 SAT
ours/permit_log_191_128_2.ltlf ours permit_log_191_128_2.ltlf timeout err timeout err 139.177 err err(1) err 25.444 SAT
ours/domestic_declarations_31_128_2.ltlf ours domestic_declarations_31_128_2.ltlf 27.137 SAT 15.323 SAT 115.877 SAT 42.216 SAT 11.027 SAT
ours/bpi_challenge_2013_incidents_14_32_1.ltlf ours bpi_challenge_2013_incidents_14_32_1.ltlf 0.086 SAT 0.233 SAT 0.520 SAT 1.579 SAT 0.265 SAT
ours/nasa_cev_complete_splitted_11_16_3.ltlf ours nasa_cev_complete_splitted_11_16_3.ltlf 0.857 SAT 2.398 SAT 4.609 SAT 41.170 SAT 4.352 SAT
ours/edited_hh110_labour_424_256_4.ltlf ours edited_hh110_labour_424_256_4.ltlf timeout err timeout err 167.897 err 101.973 SAT 30.490 SAT
ours/hospital_log_608_16_0.ltlf ours hospital_log_608_16_0.ltlf err(1) err 4.935 err 4.874 err err(1) err timeout err
ours/sepsis_229_256_2.ltlf ours sepsis_229_256_2.ltlf timeout err 283.521 SAT 183.409 err 170.432 SAT 46.754 SAT
ours/international_declarations_66_512_0.ltlf ours international_declarations_66_512_0.ltlf memout err timeout err 145.692 err err(1) err 284.272 SAT
ours/edited_hh104_weekends_324_512_2.ltlf ours edited_hh104_weekends_324_512_2.ltlf timeout err timeout err 206.748 err err(1) err 82.994 SAT
ours/bpi_challenge_2013_closed_problems_4_16_4.ltlf ours bpi_challenge_2013_closed_problems_4_16_4.ltlf 0.052 SAT 0.113 SAT 0.161 SAT 1.071 SAT 0.311 SAT
ours/edited_hh110_labour_283_256_0.ltlf ours edited_hh110_labour_283_256_0.ltlf timeout err timeout err 181.941 err 69.181 SAT 16.866 SAT
ours/bpi_challenge_2012_23_32_4.ltlf ours bpi_challenge_2012_23_32_4.ltlf 1.692 SAT 1.753 SAT 4.343 SAT 12.148 SAT 1.793 SAT
ours/edited_hh110_labour_142_256_1.ltlf ours edited_hh110_labour_142_256_1.ltlf timeout err timeout err 243.086 err 122.871 SAT 20.518 SAT
ours/sepsis_58_64_3.ltlf ours sepsis_58_64_3.ltlf 2.862 SAT 3.123 SAT 16.162 SAT 15.313 SAT 2.308 SAT
ours/activitylog_uci_detailed_weekends_78_32_4.ltlf ours activitylog_uci_detailed_weekends_78_32_4.ltlf 5.161 SAT 0.886 SAT 3.157 SAT 8.700 SAT 0.859 SAT
ours/bpi_challenge_2012_23_512_1.ltlf ours bpi_challenge_2012_23_512_1.ltlf timeout err timeout err timeout err err(1) err 33.868 SAT
ours/bpi_challenge_2012_45_256_1.ltlf ours bpi_challenge_2012_45_256_1.ltlf 236.430 SAT timeout err 221.291 err 59.459 SAT 25.889 SAT
ours/edited_hh104_labour_81_128_4.ltlf ours edited_hh104_labour_81_128_4.ltlf 65.965 SAT 34.374 SAT 166.085 SAT 48.361 SAT 11.613 SAT
ours/requests_for_payment_46_16_4.ltlf ours requests_for_payment_46_16_4.ltlf 0.508 SAT 0.494 SAT 1.839 SAT 8.055 SAT 1.792 SAT
ours/bpi_challenge_2013_incidents_4_32_1.ltlf ours bpi_challenge_2013_incidents_4_32_1.ltlf 0.155 SAT 0.288 SAT 1.067 SAT 1.824 SAT 0.440 SAT
ours/edited_hh110_weekends_108_16_3.ltlf ours edited_hh110_weekends_108_16_3.ltlf 46.394 SAT 0.447 SAT 0.801 SAT 5.083 SAT 0.514 SAT
ours/permit_log_191_512_3.ltlf ours permit_log_191_512_3.ltlf memout err timeout err 173.126 err err(1) err 125.262 SAT
ours/bpi_challenge_2012_12_16_3.ltlf ours bpi_challenge_2012_12_16_3.ltlf 0.227 SAT 0.689 SAT 1.144 SAT 6.442 SAT 0.964 SAT
ours/hsopital_billing_16_16_2.ltlf ours hsopital_billing_16_16_2.ltlf 0.259 SAT 0.391 SAT 0.657 SAT 3.816 SAT 0.681 SAT
ours/prepaid_travel_costs_41_512_2.ltlf ours prepaid_travel_costs_41_512_2.ltlf timeout err timeout err 124.756 err err(1) err 112.059 SAT
ours/hsopital_billing_61_512_4.ltlf ours hsopital_billing_61_512_4.ltlf timeout err timeout err 157.115 err 98.154 SAT 50.438 SAT
ours/edited_hh102_weekends_147_32_3.ltlf ours edited_hh102_weekends_147_32_3.ltlf 9.972 SAT 1.180 SAT 3.908 SAT 13.702 SAT 1.527 SAT
ours/sepsis_229_32_3.ltlf ours sepsis_229_32_3.ltlf 10.901 SAT 1.166 SAT 4.758 SAT 19.582 SAT 1.639 SAT
ours/bpi_challenge_2012_12_32_2.ltlf ours bpi_challenge_2012_12_32_2.ltlf 0.681 SAT 2.015 SAT 4.234 SAT 12.354 SAT 2.559 SAT
ours/edited_hh104_labour_162_512_1.ltlf ours edited_hh104_labour_162_512_1.ltlf timeout err timeout err 262.827 err timeout err 40.639 SAT
ours/domestic_declarations_16_256_1.ltlf ours domestic_declarations_16_256_1.ltlf 190.957 SAT 157.680 SAT timeout err 60.521 SAT 8.601 SAT
ours/activitylog_uci_detailed_weekends_78_16_0.ltlf ours activitylog_uci_detailed_weekends_78_16_0.ltlf 1.487 SAT 0.253 SAT 0.520 SAT 3.685 SAT 0.454 SAT
ours/bpi_challenge_2013_closed_problems_5_16_1.ltlf ours bpi_challenge_2013_closed_problems_5_16_1.ltlf 0.031 SAT 0.071 SAT 0.127 SAT 0.981 SAT 0.340 SAT
ours/permit_log_127_512_4.ltlf ours permit_log_127_512_4.ltlf memout err timeout err 171.325 err err(1) err 166.771 SAT
ours/activitylog_uci_detailed_labour_95_16_4.ltlf ours activitylog_uci_detailed_labour_95_16_4.ltlf 11.150 SAT 0.398 SAT 0.754 SAT 5.682 SAT 0.655 SAT
ours/edited_hh102_labour_193_16_3.ltlf ours edited_hh102_labour_193_16_3.ltlf 131.072 SAT 0.569 SAT 1.042 SAT 8.517 SAT 0.868 SAT
ours/edited_hh110_labour_565_256_0.ltlf ours edited_hh110_labour_565_256_0.ltlf timeout err timeout err timeout err 84.298 SAT 21.535 SAT
ours/road_traffic_fine_management_7_16_3.ltlf ours road_traffic_fine_management_7_16_3.ltlf 0.077 SAT 0.259 SAT 0.525 SAT 2.339 SAT 0.378 SAT
ours/international_declarations_197_256_0.ltlf ours international_declarations_197_256_0.ltlf timeout err timeout err 157.432 err err(1) err 35.411 SAT
ours/activitylog_uci_detailed_labour_285_32_3.ltlf ours activitylog_uci_detailed_labour_285_32_3.ltlf 240.938 SAT 1.430 SAT 4.748 SAT 23.225 SAT 1.734 SAT
ours/requests_for_payment_61_256_0.ltlf ours requests_for_payment_61_256_0.ltlf timeout err timeout err 201.076 err 93.859 SAT 13.220 SAT
ours/edited_hh110_weekends_432_128_4.ltlf ours edited_hh110_weekends_432_128_4.ltlf timeout err 22.234 SAT timeout err 102.121 SAT 11.121 SAT
ours/nasa_cev_complete_splitted_21_64_2.ltlf ours nasa_cev_complete_splitted_21_64_2.ltlf 9.352 SAT 58.301 SAT 109.145 err 182.372 SAT 27.960 SAT
ours/edited_hh102_weekends_74_64_3.ltlf ours edited_hh102_weekends_74_64_3.ltlf 10.578 SAT 3.053 SAT 17.339 SAT 16.738 SAT 3.097 SAT
ours/permit_log_254_64_2.ltlf ours permit_log_254_64_2.ltlf 235.677 SAT 107.418 SAT 178.959 err 61.324 SAT 16.665 SAT
ours/edited_hh110_weekends_432_16_4.ltlf ours edited_hh110_weekends_432_16_4.ltlf timeout err 1.044 SAT 1.821 SAT 14.934 SAT 1.425 SAT
ours/sepsis_172_64_1.ltlf ours sepsis_172_64_1.ltlf 42.275 SAT 8.336 SAT 39.304 SAT 30.052 SAT 2.810 SAT
ours/nasa_cev_complete_splitted_42_128_3.ltlf ours nasa_cev_complete_splitted_42_128_3.ltlf 29.287 SAT timeout err 118.326 err 115.362 SAT 22.126 SAT
ours/requests_for_payment_61_256_1.ltlf ours requests_for_payment_61_256_1.ltlf timeout err 275.908 SAT 204.025 err 90.180 SAT 10.484 SAT
ours/activitylog_uci_detailed_weekends_234_256_4.ltlf ours activitylog_uci_detailed_weekends_234_256_4.ltlf timeout err 193.313 SAT 253.013 err 149.019 SAT 9.087 SAT
ours/requests_for_payment_46_32_3.ltlf ours requests_for_payment_46_32_3.ltlf 0.760 SAT 1.123 SAT 2.957 SAT 9.413 SAT 1.238 SAT
ours/activitylog_uci_detailed_weekends_78_512_3.ltlf ours activitylog_uci_detailed_weekends_78_512_3.ltlf timeout err timeout err 220.477 err 250.160 SAT 49.260 SAT
ours/domestic_declarations_31_256_4.ltlf ours domestic_declarations_31_256_4.ltlf 246.089 SAT 160.256 SAT 226.617 err 61.850 SAT 15.283 SAT
ours/activitylog_uci_detailed_weekends_78_64_4.ltlf ours activitylog_uci_detailed_weekends_78_64_4.ltlf 9.355 SAT 3.949 SAT 20.058 SAT 15.163 SAT 2.811 SAT
ours/prepaid_travel_costs_41_128_3.ltlf ours prepaid_travel_costs_41_128_3.ltlf 64.511 SAT 84.817 SAT 127.246 err 94.298 SAT 11.891 SAT
ours/domestic_declarations_46_32_2.ltlf ours domestic_declarations_46_32_2.ltlf 0.456 SAT 1.357 SAT 2.851 SAT 8.051 SAT 1.367 SAT
ours/road_traffic_fine_management_14_256_4.ltlf ours road_traffic_fine_management_14_256_4.ltlf 157.426 SAT 74.891 SAT timeout err 33.863 SAT 5.182 SAT
ours/domestic_declarations_16_64_0.ltlf ours domestic_declarations_16_64_0.ltlf 0.903 SAT 3.629 SAT 13.818 SAT 16.499 SAT 3.459 SAT
ours/activitylog_uci_detailed_weekends_312_128_0.ltlf ours activitylog_uci_detailed_weekends_312_128_0.ltlf 252.523 SAT 21.695 SAT 234.278 SAT 87.573 SAT 7.582 SAT
ours/prepaid_travel_costs_163_64_3.ltlf ours prepaid_travel_costs_163_64_3.ltlf 201.002 SAT 11.516 SAT 51.088 SAT 70.839 SAT 5.796 SAT
ours/permit_log_191_512_1.ltlf ours permit_log_191_512_1.ltlf memout err timeout err 201.276 err err(1) err timeout err
ours/edited_hh102_weekends_221_128_1.ltlf ours edited_hh102_weekends_221_128_1.ltlf 87.331 SAT 25.407 SAT 192.470 err 62.702 SAT 8.468 SAT
ours/permit_log_191_128_1.ltlf ours permit_log_191_128_1.ltlf timeout err timeout err 153.936 err err(1) err 29.762 SAT
ours/activitylog_uci_detailed_labour_95_64_2.ltlf ours activitylog_uci_detailed_labour_95_64_2.ltlf 80.573 SAT 4.004 SAT 24.923 SAT 20.284 SAT 3.134 SAT
ours/activitylog_uci_detailed_labour_95_32_0.ltlf ours activitylog_uci_detailed_labour_95_32_0.ltlf 53.889 SAT 1.101 SAT 4.308 SAT 10.051 SAT 0.941 SAT
ours/sepsis_229_32_1.ltlf ours sepsis_229_32_1.ltlf 13.746 SAT 1.305 SAT 4.795 SAT 18.503 SAT 1.940 SAT
ours/hospital_log_811_64_4.ltlf ours hospital_log_811_64_4.ltlf err(1) err 5.359 err 5.137 err err(1) err timeout err
ours/edited_hh102_labour_290_512_1.ltlf ours edited_hh102_labour_290_512_1.ltlf timeout err timeout err 202.085 err err(1) err 135.193 SAT
ours/edited_hh110_weekends_432_256_2.ltlf ours edited_hh110_weekends_432_256_2.ltlf timeout err 277.600 SAT 281.963 err 90.906 SAT 33.267 SAT
ours/bpi_challenge_2012_12_512_4.ltlf ours bpi_challenge_2012_12_512_4.ltlf timeout err timeout err 142.962 err err(1) err 45.161 SAT
ours/domestic_declarations_16_16_4.ltlf ours domestic_declarations_16_16_4.ltlf 0.143 SAT 0.358 SAT 0.813 SAT 4.329 SAT 0.931 SAT
ours/permit_log_127_64_1.ltlf ours permit_log_127_64_1.ltlf timeout err 74.611 SAT 145.517 err 52.333 SAT 14.889 SAT
ours/bpi_challenge_2012_12_64_1.ltlf ours bpi_challenge_2012_12_64_1.ltlf 4.931 SAT 8.141 SAT 30.272 SAT 28.822 SAT 3.965 SAT
ours/hsopital_billing_61_256_0.ltlf ours hsopital_billing_61_256_0.ltlf timeout err 226.112 SAT 170.225 err 71.971 SAT 20.602 SAT
ours/edited_hh102_labour_386_16_4.ltlf ours edited_hh102_labour_386_16_4.ltlf timeout err 0.613 SAT 2.071 SAT 16.839 SAT 1.438 SAT
ours/edited_hh104_weekends_108_512_2.ltlf ours edited_hh104_weekends_108_512_2.ltlf timeout err timeout err 165.355 err 122.378 SAT 54.786 SAT
ours/edited_hh110_labour_283_64_4.ltlf ours edited_hh110_labour_283_64_4.ltlf 213.299 SAT 5.409 SAT 32.240 SAT 46.708 SAT 3.652 SAT
ours/edited_hh102_weekends_147_64_1.ltlf ours edited_hh102_weekends_147_64_1.ltlf 11.233 SAT 4.872 SAT 23.259 SAT 24.554 SAT 3.620 SAT
ours/bpi_challenge_2012_23_32_2.ltlf ours bpi_challenge_2012_23_32_2.ltlf 0.734 SAT 2.128 SAT 5.281 SAT 13.407 SAT 1.881 SAT
ours/nasa_cev_complete_splitted_11_256_0.ltlf ours nasa_cev_complete_splitted_11_256_0.ltlf 181.272 SAT timeout err 127.763 err err(1) err 37.812 SAT
ours/domestic_declarations_61_256_3.ltlf ours domestic_declarations_61_256_3.ltlf timeout err 188.374 SAT 204.932 err 100.372 SAT 16.025 SAT
ours/activitylog_uci_detailed_labour_190_512_3.ltlf ours activitylog_uci_detailed_labour_190_512_3.ltlf timeout err timeout err 239.672 err 247.296 SAT 75.670 SAT
ours/bpi_challenge_2012_23_32_0.ltlf ours bpi_challenge_2012_23_32_0.ltlf 0.857 SAT 2.203 SAT 6.350 SAT 16.269 SAT 2.303 SAT
ours/bpi_challenge_2013_closed_problems_2_16_0.ltlf ours bpi_challenge_2013_closed_problems_2_16_0.ltlf 0.050 SAT 0.130 SAT 0.144 SAT 0.884 SAT 0.338 SAT
ours/bpi_challenge_2012_12_256_0.ltlf ours bpi_challenge_2012_12_256_0.ltlf 141.010 SAT 297.349 SAT 138.837 err 49.372 SAT 17.089 SAT
ours/hsopital_billing_61_64_1.ltlf ours hsopital_billing_61_64_1.ltlf 7.867 SAT 5.729 SAT 24.039 SAT 19.162 SAT 3.558 SAT
ours/bpi_challenge_2013_closed_problems_2_16_4.ltlf ours bpi_challenge_2013_closed_problems_2_16_4.ltlf 0.054 SAT 0.131 SAT 0.181 SAT 1.068 SAT 0.376 SAT
ours/activitylog_uci_detailed_labour_190_256_4.ltlf ours activitylog_uci_detailed_labour_190_256_4.ltlf timeout err 207.208 SAT 221.517 err 106.043 SAT 25.281 SAT
ours/hsopital_billing_16_16_3.ltlf ours hsopital_billing_16_16_3.ltlf 0.138 SAT 0.425 SAT 0.803 SAT 4.397 SAT 0.712 SAT
ours/sepsis_58_256_0.ltlf ours sepsis_58_256_0.ltlf 204.992 SAT 120.677 SAT 187.233 err 79.963 SAT 26.534 SAT
ours/edited_hh104_labour_162_64_2.ltlf ours edited_hh104_labour_162_64_2.ltlf 232.364 SAT 5.454 SAT 23.247 SAT 28.891 SAT 3.339 SAT
ours/edited_hh104_weekends_108_256_1.ltlf ours edited_hh104_weekends_108_256_1.ltlf timeout err timeout err 164.780 err 95.278 SAT 26.976 SAT
ours/edited_hh102_labour_386_16_3.ltlf ours edited_hh102_labour_386_16_3.ltlf timeout err 0.887 SAT 1.665 SAT 14.718 SAT 1.690 SAT
ours/road_traffic_fine_management_11_32_3.ltlf ours road_traffic_fine_management_11_32_3.ltlf 0.098 SAT 0.406 SAT 1.569 SAT 3.257 SAT 0.630 SAT
ours/edited_hh104_weekends_216_256_1.ltlf ours edited_hh104_weekends_216_256_1.ltlf timeout err timeout err 196.188 err 79.328 SAT 33.669 SAT
ours/bpi_challenge_2012_23_512_4.ltlf ours bpi_challenge_2012_23_512_4.ltlf timeout err timeout err 121.404 err err(1) err 36.288 SAT
ours/edited_hh102_weekends_74_32_3.ltlf ours edited_hh102_weekends_74_32_3.ltlf 5.736 SAT 1.138 SAT 3.251 SAT 10.945 SAT 1.230 SAT
ours/edited_hh102_labour_97_64_2.ltlf ours edited_hh102_labour_97_64_2.ltlf 125.110 SAT 3.908 SAT 18.542 SAT 18.192 SAT 3.210 SAT
ours/edited_hh102_labour_193_16_4.ltlf ours edited_hh102_labour_193_16_4.ltlf 40.375 SAT 0.384 SAT 0.945 SAT 7.673 SAT 0.834 SAT
ours/prepaid_travel_costs_82_32_0.ltlf ours prepaid_travel_costs_82_32_0.ltlf 9.759 SAT 2.485 SAT 6.602 SAT 24.243 SAT 2.661 SAT
ours/bpi_challenge_2012_12_256_2.ltlf ours bpi_challenge_2012_12_256_2.ltlf 192.976 SAT timeout err 108.846 err 206.102 SAT 15.287 SAT
ours/prepaid_travel_costs_163_128_3.ltlf ours prepaid_travel_costs_163_128_3.ltlf timeout err 99.466 SAT 125.107 err 114.292 SAT 11.562 SAT
ours/international_declarations_131_16_0.ltlf ours international_declarations_131_16_0.ltlf 51.862 SAT 1.486 SAT 2.694 SAT 21.296 SAT 2.445 SAT
ours/edited_hh104_weekends_324_256_4.ltlf ours edited_hh104_weekends_324_256_4.ltlf timeout err timeout err 212.722 err 75.219 SAT 38.784 SAT
ours/activitylog_uci_detailed_weekends_312_128_4.ltlf ours activitylog_uci_detailed_weekends_312_128_4.ltlf 114.143 SAT 21.196 SAT 232.475 SAT 71.488 SAT 5.817 SAT
ours/hospital_log_811_256_0.ltlf ours hospital_log_811_256_0.ltlf err(1) err 5.030 err 5.420 err err(1) err timeout err
ours/edited_hh102_labour_97_512_1.ltlf ours edited_hh102_labour_97_512_1.ltlf timeout err timeout err 257.023 err 97.223 SAT 19.336 SAT
ours/edited_hh102_labour_290_64_1.ltlf ours edited_hh102_labour_290_64_1.ltlf timeout err 4.349 SAT 25.624 SAT 38.017 SAT 4.067 SAT
ours/prepaid_travel_costs_122_32_1.ltlf ours prepaid_travel_costs_122_32_1.ltlf 15.324 SAT 3.326 SAT 6.797 SAT 33.937 SAT 3.201 SAT
ours/activitylog_uci_detailed_weekends_312_16_4.ltlf ours activitylog_uci_detailed_weekends_312_16_4.ltlf 8.927 SAT 0.420 SAT 1.241 SAT 9.721 SAT 0.770 SAT
ours/edited_hh102_labour_193_32_4.ltlf ours edited_hh102_labour_193_32_4.ltlf timeout err 1.186 SAT 4.150 SAT 16.204 SAT 1.383 SAT
ours/domestic_declarations_31_16_4.ltlf ours domestic_declarations_31_16_4.ltlf 0.180 SAT 0.418 SAT 0.561 SAT 4.277 SAT 0.575 SAT
ours/edited_hh102_labour_290_64_0.ltlf ours edited_hh102_labour_290_64_0.ltlf 143.763 SAT 5.285 SAT 25.204 SAT 41.188 SAT 3.920 SAT
ours/requests_for_payment_16_16_3.ltlf ours requests_for_payment_16_16_3.ltlf 0.393 SAT 0.413 SAT 1.272 SAT 5.479 SAT 1.029 SAT
ours/nasa_cev_complete_splitted_21_512_0.ltlf ours nasa_cev_complete_splitted_21_512_0.ltlf memout err timeout err 147.423 err err(1) err 87.267 SAT
ours/edited_hh102_labour_290_32_0.ltlf ours edited_hh102_labour_290_32_0.ltlf 62.989 SAT 2.038 SAT 7.513 SAT 37.022 SAT 1.748 SAT
ours/edited_hh102_weekends_221_32_0.ltlf ours edited_hh102_weekends_221_32_0.ltlf 22.004 SAT 1.816 SAT 6.629 SAT 32.036 SAT 2.570 SAT
ours/edited_hh102_weekends_147_32_4.ltlf ours edited_hh102_weekends_147_32_4.ltlf 9.111 SAT 2.189 SAT 6.805 SAT 20.221 SAT 1.335 SAT
ours/nasa_cev_complete_splitted_42_512_3.ltlf ours nasa_cev_complete_splitted_42_512_3.ltlf memout err timeout err 176.587 err err(1) err 226.198 SAT
ours/hospital_log_406_32_3.ltlf ours hospital_log_406_32_3.ltlf err(1) err 5.222 err 4.974 err err(1) err timeout err
ours/hsopital_billing_16_256_2.ltlf ours hsopital_billing_16_256_2.ltlf 154.879 SAT 218.396 SAT 202.812 err 61.020 SAT 6.153 SAT
ours/edited_hh110_weekends_432_512_2.ltlf ours edited_hh110_weekends_432_512_2.ltlf timeout err timeout err 133.909 err err(1) err 80.301 SAT
ours/edited_hh110_labour_424_128_3.ltlf ours edited_hh110_labour_424_128_3.ltlf timeout err 35.844 SAT 215.335 err 112.253 SAT 8.507 SAT
ours/hospital_log_608_64_0.ltlf ours hospital_log_608_64_0.ltlf err(1) err 4.920 err 4.688 err err(1) err timeout err
ours/activitylog_uci_detailed_labour_95_512_1.ltlf ours activitylog_uci_detailed_labour_95_512_1.ltlf timeout err timeout err 141.716 err 241.458 SAT 49.686 SAT
ours/edited_hh104_weekends_216_256_2.ltlf ours edited_hh104_weekends_216_256_2.ltlf timeout err timeout err 107.505 err 62.429 SAT 23.757 SAT
ours/activitylog_uci_detailed_labour_285_128_4.ltlf ours activitylog_uci_detailed_labour_285_128_4.ltlf timeout err 28.208 SAT 244.466 SAT 69.074 SAT 8.381 SAT
ours/road_traffic_fine_management_11_128_2.ltlf ours road_traffic_fine_management_11_128_2.ltlf 6.446 SAT 7.266 SAT 54.308 SAT 12.349 SAT 1.872 SAT
ours/edited_hh110_weekends_432_256_3.ltlf ours edited_hh110_weekends_432_256_3.ltlf timeout err timeout err 174.814 err 59.924 SAT 36.198 SAT
ours/domestic_declarations_61_256_1.ltlf ours domestic_declarations_61_256_1.ltlf timeout err 228.109 SAT 165.807 err 79.055 SAT 16.863 SAT
ours/international_declarations_262_16_2.ltlf ours international_declarations_262_16_2.ltlf 55.443 SAT 1.813 SAT 3.802 SAT 32.801 SAT 3.114 SAT
ours/edited_hh102_labour_290_32_3.ltlf ours edited_hh102_labour_290_32_3.ltlf timeout err 1.086 SAT 4.460 SAT 25.888 SAT 1.679 SAT
ours/road_traffic_fine_management_4_64_2.ltlf ours road_traffic_fine_management_4_64_2.ltlf 0.504 SAT 1.597 SAT 7.013 SAT 7.225 SAT 1.752 SAT
ours/road_traffic_fine_management_14_512_3.ltlf ours road_traffic_fine_management_14_512_3.ltlf timeout err timeout err 196.044 err 71.175 SAT 12.419 SAT
ours/edited_hh102_weekends_294_512_4.ltlf ours edited_hh102_weekends_294_512_4.ltlf timeout err timeout err 201.865 err err(1) err timeout err
ours/international_declarations_197_16_2.ltlf ours international_declarations_197_16_2.ltlf 74.229 SAT 1.672 SAT 3.691 SAT 24.012 SAT 2.248 SAT
ours/hsopital_billing_31_32_0.ltlf ours hsopital_billing_31_32_0.ltlf 1.181 SAT 1.451 SAT 3.161 SAT 9.099 SAT 1.217 SAT
ours/edited_hh110_weekends_324_256_2.ltlf ours edited_hh110_weekends_324_256_2.ltlf timeout err 145.338 SAT 195.549 err 273.011 SAT 31.565 SAT
ours/hsopital_billing_16_32_3.ltlf ours hsopital_billing_16_32_3.ltlf 0.397 SAT 0.966 SAT 3.009 SAT 8.076 SAT 1.234 SAT
ours/requests_for_payment_16_256_2.ltlf ours requests_for_payment_16_256_2.ltlf 143.819 SAT 247.221 SAT 169.958 err 75.410 SAT 19.346 SAT
ours/hospital_log_811_32_3.ltlf ours hospital_log_811_32_3.ltlf err(1) err 5.457 err 5.528 err err(1) err timeout err
ours/nasa_cev_complete_splitted_11_512_3.ltlf ours nasa_cev_complete_splitted_11_512_3.ltlf memout err timeout err 148.776 err err(1) err 260.482 SAT
ours/edited_hh102_labour_386_16_2.ltlf ours edited_hh102_labour_386_16_2.ltlf timeout err 0.405 SAT 1.295 SAT 13.747 SAT 1.065 SAT
ours/activitylog_uci_detailed_weekends_234_128_2.ltlf ours activitylog_uci_detailed_weekends_234_128_2.ltlf 292.298 SAT 27.064 SAT 197.164 SAT 52.642 SAT 6.769 SAT
ours/permit_log_127_256_3.ltlf ours permit_log_127_256_3.ltlf timeout err timeout err 156.306 err err(1) err 104.812 SAT
ours/prepaid_travel_costs_122_32_3.ltlf ours prepaid_travel_costs_122_32_3.ltlf 22.807 SAT 2.919 SAT 8.384 SAT 29.744 SAT 2.276 SAT
ours/prepaid_travel_costs_163_128_1.ltlf ours prepaid_travel_costs_163_128_1.ltlf timeout err 68.976 SAT 126.023 err 122.535 SAT 12.160 SAT
ours/activitylog_uci_detailed_weekends_234_32_4.ltlf ours activitylog_uci_detailed_weekends_234_32_4.ltlf 127.727 SAT 1.937 SAT 5.375 SAT 17.682 SAT 1.395 SAT
ours/road_traffic_fine_management_14_16_3.ltlf ours road_traffic_fine_management_14_16_3.ltlf 0.045 SAT 0.161 SAT 0.317 SAT 1.868 SAT 0.291 SAT
ours/prepaid_travel_costs_163_16_1.ltlf ours prepaid_travel_costs_163_16_1.ltlf 15.745 SAT 0.833 SAT 1.614 SAT 14.477 SAT 1.566 SAT
ours/requests_for_payment_16_32_3.ltlf ours requests_for_payment_16_32_3.ltlf 0.428 SAT 1.123 SAT 2.532 SAT 6.738 SAT 1.096 SAT
ours/domestic_declarations_61_128_3.ltlf ours domestic_declarations_61_128_3.ltlf 23.916 SAT 13.667 SAT 87.772 err 36.610 SAT 6.163 SAT
ours/nasa_cev_complete_splitted_11_64_2.ltlf ours nasa_cev_complete_splitted_11_64_2.ltlf 3.006 SAT 37.573 SAT 106.954 err 165.399 SAT 13.182 SAT
ours/edited_hh110_weekends_432_128_1.ltlf ours edited_hh110_weekends_432_128_1.ltlf timeout err 29.587 SAT 196.598 err 125.220 SAT 10.844 SAT
ours/edited_hh110_weekends_108_16_2.ltlf ours edited_hh110_weekends_108_16_2.ltlf 5.495 SAT 0.296 SAT 0.675 SAT 4.487 SAT 0.410 SAT
ours/hospital_log_203_32_3.ltlf ours hospital_log_203_32_3.ltlf err(1) err 4.348 err 4.317 err err(1) err timeout err
ours/bpi_challenge_2013_closed_problems_7_64_3.ltlf ours bpi_challenge_2013_closed_problems_7_64_3.ltlf 0.501 SAT 0.675 SAT 4.284 SAT 2.210 SAT 0.504 SAT
ours/activitylog_uci_detailed_weekends_156_256_4.ltlf ours activitylog_uci_detailed_weekends_156_256_4.ltlf timeout err 124.259 SAT 290.882 err 92.440 SAT 9.670 SAT
ours/bpi_challenge_2013_incidents_4_16_4.ltlf ours bpi_challenge_2013_incidents_4_16_4.ltlf 0.036 SAT 0.123 SAT 0.147 SAT 1.000 SAT 0.336 SAT
ours/nasa_cev_complete_splitted_21_512_3.ltlf ours nasa_cev_complete_splitted_21_512_3.ltlf memout err timeout err 128.954 err err(1) err 103.490 SAT
ours/edited_hh104_labour_162_512_2.ltlf ours edited_hh104_labour_162_512_2.ltlf timeout err timeout err 209.988 err 136.286 SAT 45.922 SAT
ours/permit_log_127_16_2.ltlf ours permit_log_127_16_2.ltlf 73.112 SAT 3.620 SAT 9.101 SAT 66.150 SAT 7.375 SAT
ours/sepsis_115_128_3.ltlf ours sepsis_115_128_3.ltlf 70.290 SAT 19.153 SAT 155.056 SAT 35.814 SAT 5.414 SAT
ours/edited_hh104_labour_81_16_1.ltlf ours edited_hh104_labour_81_16_1.ltlf 16.435 SAT 0.527 SAT 1.335 SAT 5.808 SAT 0.730 SAT
ours/bpi_challenge_2013_incidents_14_256_3.ltlf ours bpi_challenge_2013_incidents_14_256_3.ltlf 131.826 SAT 47.498 SAT timeout err 14.503 SAT 2.712 SAT
ours/nasa_cev_complete_splitted_42_32_0.ltlf ours nasa_cev_complete_splitted_42_32_0.ltlf 5.471 SAT 9.513 SAT 21.908 SAT 84.283 SAT 7.274 SAT
ours/hsopital_billing_16_512_4.ltlf ours hsopital_billing_16_512_4.ltlf timeout err timeout err 277.560 err 77.432 SAT 29.366 SAT
ours/edited_hh104_weekends_324_64_0.ltlf ours edited_hh104_weekends_324_64_0.ltlf timeout err 8.774 SAT 42.163 SAT 52.882 SAT 5.381 SAT
